16	-1	677	391	263	372	0	-1	-1	-1
16	-1	1119	431	276	365	0	-1	-1	-1
16	-1	1413	457	225	379	0	-1	-1	-1
16	-1	1086	153	161	356	0	-1	-1	-1
17	-1	231	350	332	481	0	-1	-1	-1
17	-1	678	392	263	372	0	-1	-1	-1
17	-1	1116	434	276	365	0	-1	-1	-1
17	-1	1412	460	225	379	0	-1	-1	-1
17	-1	1075	147	169	374	0	-1	-1	-1
18	-1	232	350	332	481	0	-1	-1	-1
18	-1	678	392	263	372	0	-1	-1	-1
18	-1	1116	435	276	365	0	-1	-1	-1
18	-1	1413	461	225	379	0	-1	-1	-1
18	-1	1072	148	161	366	0	-1	-1	-1
19	-1	233	350	332	481	0	-1	-1	-1
19	-1	679	393	263	372	0	-1	-1	-1
19	-1	1117	433	276	365	0	-1	-1	-1
19	-1	1412	459	225	379	0	-1	-1	-1
19	-1	1078	132	161	396	0	-1	-1	-1
20	-1	232	350	332	481	0	-1	-1	-1
20	-1	680	394	263	372	0	-1	-1	-1
20	-1	1119	435	276	365	0	-1	-1	-1
20	-1	1413	460	225	379	0	-1	-1	-1
20	-1	1078	139	161	396	0	-1	-1	-1
21	-1	232	351	332	481	0	-1	-1	-1
21	-1	681	394	263	372	0	-1	-1	-1
21	-1	1119	435	276	365	0	-1	-1	-1
21	-1	1412	459	225	379	0	-1	-1	-1
21	-1	1077	139	161	396	0	-1	-1	-1
22	-1	231	352	332	481	0	-1	-1	-1
22	-1	682	394	263	372	0	-1	-1	-1
22	-1	1124	432	276	365	0	-1	-1	-1
22	-1	1412	461	225	379	0	-1	-1	-1
22	-1	1074	135	161	396	0	-1	-1	-1
23	-1	231	352	332	481	0	-1	-1	-1
23	-1	683	394	263	372	0	-1	-1	-1
23	-1	1124	433	276	365	0	-1	-1	-1
23	-1	1414	461	225	379	0	-1	-1	-1
23	-1	1072	137	161	396	0	-1	-1	-1
24	-1	232	352	332	481	0	-1	-1	-1
24	-1	685	395	263	372	0	-1	-1	-1
24	-1	1124	432	276	365	0	-1	-1	-1
24	-1	1414	459	225	379	0	-1	-1	-1
24	-1	1069	142	161	396	0	-1	-1	-1
25	-1	232	352	332	481	0	-1	-1	-1
25	-1	684	396	263	372	0	-1	-1	-1
25	-1	1125	435	276	365	0	-1	-1	-1
25	-1	1414	459	225	379	0	-1	-1	-1
25	-1	1069	139	161	396	0	-1	-1	-1
26	-1	224	355	332	481	0	-1	-1	-1
26	-1	681	397	263	372	0	-1	-1	-1
26	-1	1131	444	276	365	0	-1	-1	-1
26	-1	1415	473	225	379	0	-1	-1	-1
26	-1	1051	141	164	396	0	-1	-1	-1
27	-1	223	355	332	481	0	-1	-1	-1
27	-1	682	399	263	372	0	-1	-1	-1
27	-1	1134	447	276	365	0	-1	-1	-1
27	-1	1415	472	225	379	0	-1	-1	-1
27	-1	1057	141	164	396	0	-1	-1	-1
28	-1	222	354	332	481	0	-1	-1	-1
28	-1	683	400	263	372	0	-1	-1	-1
28	-1	1134	448	276	365	0	-1	-1	-1
28	-1	1417	472	225	379	0	-1	-1	-1
28	-1	1041	140	175	396	0	-1	-1	-1
29	-1	221	352	332	481	0	-1	-1	-1
29	-1	683	399	263	372	0	-1	-1	-1
29	-1	1137	446	276	365	0	-1	-1	-1
29	-1	1419	470	225	379	0	-1	-1	-1
29	-1	1043	141	175	396	0	-1	-1	-1
30	-1	221	348	332	481	0	-1	-1	-1
30	-1	683	398	263	372	0	-1	-1	-1
30	-1	1138	446	276	365	0	-1	-1	-1
30	-1	1420	470	225	379	0	-1	-1	-1
30	-1	1043	144	175	396	0	-1	-1	-1
31	-1	221	348	332	481	0	-1	-1	-1
31	-1	682	392	263	372	0	-1	-1	-1
31	-1	1132	442	276	365	0	-1	-1	-1
31	-1	1423	470	225	379	0	-1	-1	-1
31	-1	1044	142	175	396	0	-1	-1	-1
32	-1	222	347	332	481	0	-1	-1	-1
32	-1	679	387	263	372	0	-1	-1	-1
32	-1	1137	441	276	365	0	-1	-1	-1
32	-1	1424	473	225	379	0	-1	-1	-1
32	-1	1048	143	175	396	0	-1	-1	-1
33	-1	222	348	332	481	0	-1	-1	-1
33	-1	679	382	263	372	0	-1	-1	-1
33	-1	1135	439	276	365	0	-1	-1	-1
33	-1	1425	471	225	379	0	-1	-1	-1
33	-1	1048	144	156	374	0	-1	-1	-1
34	-1	224	343	332	481	0	-1	-1	-1
34	-1	672	373	263	372	0	-1	-1	-1
34	-1	1130	431	276	365	0	-1	-1	-1
34	-1	1425	476	225	379	0	-1	-1	-1
34	-1	1048	157	156	374	0	-1	-1	-1
35	-1	226	346	332	481	0	-1	-1	-1
35	-1	667	362	263	372	0	-1	-1	-1
35	-1	1118	421	276	365	0	-1	-1	-1
35	-1	1426	476	225	379	0	-1	-1	-1
35	-1	1054	142	163	393	0	-1	-1	-1
36	-1	226	344	332	481	0	-1	-1	-1
36	-1	664	359	263	372	0	-1	-1	-1
36	-1	1113	418	276	365	0	-1	-1	-1
36	-1	1427	470	225	379	0	-1	-1	-1
36	-1	1060	140	157	380	0	-1	-1	-1
37	-1	229	340	332	481	0	-1	-1	-1
37	-1	659	355	263	372	0	-1	-1	-1
37	-1	1112	418	276	365	0	-1	-1	-1
37	-1	1428	471	225	379	0	-1	-1	-1
37	-1	1061	142	157	380	0	-1	-1	-1
38	-1	230	337	332	481	0	-1	-1	-1
38	-1	656	352	263	372	0	-1	-1	-1
38	-1	1114	420	276	365	0	-1	-1	-1
38	-1	1427	469	225	379	0	-1	-1	-1
38	-1	1062	147	157	380	0	-1	-1	-1
39	-1	242	348	316	458	0	-1	-1	-1
39	-1	662	359	250	354	0	-1	-1	-1
39	-1	1115	428	276	365	0	-1	-1	-1
39	-1	1428	469	225	379	0	-1	-1	-1
39	-1	1065	147	157	380	0	-1	-1	-1
40	-1	245	348	316	458	0	-1	-1	-1
40	-1	660	357	250	354	0	-1	-1	-1
40	-1	1123	431	276	365	0	-1	-1	-1
40	-1	1428	469	225	379	0	-1	-1	-1
40	-1	1066	148	157	380	0	-1	-1	-1
41	-1	252	344	316	458	0	-1	-1	-1
41	-1	659	357	250	354	0	-1	-1	-1
41	-1	1126	434	276	365	0	-1	-1	-1
41	-1	1429	470	225	379	0	-1	-1	-1
41	-1	1067	146	157	380	0	-1	-1	-1
42	-1	256	344	316	458	0	-1	-1	-1
42	-1	658	357	250	354	0	-1	-1	-1
42	-1	1130	434	276	365	0	-1	-1	-1
42	-1	1431	470	225	379	0	-1	-1	-1
42	-1	1077	138	157	380	0	-1	-1	-1
43	-1	260	343	316	458	0	-1	-1	-1
43	-1	657	358	250	354	0	-1	-1	-1
43	-1	1139	434	276	365	0	-1	-1	-1
43	-1	1434	470	225	379	0	-1	-1	-1
43	-1	1077	161	157	380	0	-1	-1	-1
44	-1	259	348	316	458	0	-1	-1	-1
44	-1	657	358	250	354	0	-1	-1	-1
44	-1	1148	437	276	365	0	-1	-1	-1
44	-1	1438	472	225	379	0	-1	-1	-1
44	-1	1076	148	157	394	0	-1	-1	-1
45	-1	257	349	316	458	0	-1	-1	-1
45	-1	657	360	250	354	0	-1	-1	-1
45	-1	1157	438	276	365	0	-1	-1	-1
45	-1	1440	467	225	379	0	-1	-1	-1
45	-1	1075	147	157	376	0	-1	-1	-1
46	-1	251	355	316	458	0	-1	-1	-1
46	-1	657	362	250	354	0	-1	-1	-1
46	-1	1163	439	276	365	0	-1	-1	-1
46	-1	1444	467	225	379	0	-1	-1	-1
46	-1	1073	162	157	376	0	-1	-1	-1
47	-1	250	310	347	503	0	-1	-1	-1
47	-1	706	397	232	336	0	-1	-1	-1
47	-1	1167	445	276	365	0	-1	-1	-1
47	-1	1449	428	194	419	0	-1	-1	-1
47	-1	1066	174	157	376	0	-1	-1	-1
48	-1	255	305	351	523	0	-1	-1	-1
48	-1	703	398	232	336	0	-1	-1	-1
48	-1	1170	447	276	365	0	-1	-1	-1
48	-1	1458	428	194	419	0	-1	-1	-1
48	-1	1059	182	165	349	0	-1	-1	-1
49	-1	259	314	351	523	0	-1	-1	-1
49	-1	703	402	232	336	0	-1	-1	-1
49	-1	1167	441	290	383	0	-1	-1	-1
49	-1	1460	425	194	419	0	-1	-1	-1
49	-1	1054	185	165	349	0	-1	-1	-1
50	-1	264	315	351	523	0	-1	-1	-1
50	-1	704	404	232	336	0	-1	-1	-1
50	-1	1166	441	290	383	0	-1	-1	-1
50	-1	1465	426	194	419	0	-1	-1	-1
50	-1	1055	181	165	349	0	-1	-1	-1
51	-1	268	314	351	523	0	-1	-1	-1
51	-1	705	404	232	336	0	-1	-1	-1
51	-1	1169	442	290	383	0	-1	-1	-1
51	-1	1471	426	194	419	0	-1	-1	-1
51	-1	1055	175	165	349	0	-1	-1	-1
52	-1	318	314	317	520	0	-1	-1	-1
52	-1	705	403	232	336	0	-1	-1	-1
52	-1	1173	442	290	383	0	-1	-1	-1
52	-1	1477	429	194	419	0	-1	-1	-1
52	-1	1053	180	165	349	0	-1	-1	-1
53	-1	311	318	317	520	0	-1	-1	-1
53	-1	705	398	232	336	0	-1	-1	-1
53	-1	1174	410	290	415	0	-1	-1	-1
53	-1	1479	416	194	434	0	-1	-1	-1
53	-1	1019	183	165	349	0	-1	-1	-1
54	-1	316	316	317	520	0	-1	-1	-1
54	-1	705	396	232	336	0	-1	-1	-1
54	-1	1185	447	290	415	0	-1	-1	-1
54	-1	1481	408	194	434	0	-1	-1	-1
54	-1	1019	173	193	358	0	-1	-1	-1
55	-1	321	315	317	520	0	-1	-1	-1
55	-1	704	398	232	336	0	-1	-1	-1
55	-1	1186	446	290	415	0	-1	-1	-1
55	-1	1482	410	194	434	0	-1	-1	-1
55	-1	1000	183	205	346	0	-1	-1	-1
56	-1	327	313	317	520	0	-1	-1	-1
56	-1	708	407	244	352	0	-1	-1	-1
56	-1	1187	447	290	415	0	-1	-1	-1
56	-1	1484	414	194	434	0	-1	-1	-1
56	-1	995	207	206	331	0	-1	-1	-1
57	-1	330	280	319	549	0	-1	-1	-1
57	-1	705	409	244	352	0	-1	-1	-1
57	-1	1197	410	280	447	0	-1	-1	-1
57	-1	1485	414	194	434	0	-1	-1	-1
57	-1	982	174	214	375	0	-1	-1	-1
58	-1	327	278	319	549	0	-1	-1	-1
58	-1	704	409	244	352	0	-1	-1	-1
58	-1	1208	395	272	480	0	-1	-1	-1
58	-1	1485	412	194	434	0	-1	-1	-1
58	-1	984	191	214	375	0	-1	-1	-1
59	-1	331	275	319	549	0	-1	-1	-1
59	-1	704	408	244	352	0	-1	-1	-1
59	-1	1209	409	272	480	0	-1	-1	-1
59	-1	1485	414	194	434	0	-1	-1	-1
59	-1	961	183	231	358	0	-1	-1	-1
60	-1	335	270	319	549	0	-1	-1	-1
60	-1	703	409	244	352	0	-1	-1	-1
60	-1	1209	406	272	480	0	-1	-1	-1
60	-1	1486	412	194	434	0	-1	-1	-1
60	-1	946	161	264	367	0	-1	-1	-1
61	-1	337	270	319	549	0	-1	-1	-1
61	-1	703	410	244	352	0	-1	-1	-1
61	-1	1212	407	272	480	0	-1	-1	-1
61	-1	1486	413	194	434	0	-1	-1	-1
61	-1	954	179	226	347	0	-1	-1	-1
62	-1	337	269	319	549	0	-1	-1	-1
62	-1	702	412	244	352	0	-1	-1	-1
62	-1	1214	405	272	480	0	-1	-1	-1
62	-1	1488	414	194	434	0	-1	-1	-1
62	-1	938	143	246	385	0	-1	-1	-1
63	-1	338	265	319	549	0	-1	-1	-1
63	-1	702	412	244	352	0	-1	-1	-1
63	-1	1216	405	272	480	0	-1	-1	-1
63	-1	1490	415	194	434	0	-1	-1	-1
63	-1	929	151	235	385	0	-1	-1	-1
64	-1	338	261	319	549	0	-1	-1	-1
64	-1	701	411	244	352	0	-1	-1	-1
64	-1	1216	405	272	480	0	-1	-1	-1
64	-1	1492	415	194	434	0	-1	-1	-1
64	-1	914	160	231	385	0	-1	-1	-1
65	-1	337	254	319	549	0	-1	-1	-1
65	-1	701	411	244	352	0	-1	-1	-1
65	-1	1217	407	272	480	0	-1	-1	-1
65	-1	1492	416	194	434	0	-1	-1	-1
65	-1	897	134	252	420	0	-1	-1	-1
66	-1	372	247	319	549	0	-1	-1	-1
66	-1	701	412	244	352	0	-1	-1	-1
66	-1	1219	407	272	480	0	-1	-1	-1
66	-1	1494	414	194	434	0	-1	-1	-1
66	-1	888	142	252	420	0	-1	-1	-1
67	-1	369	252	319	549	0	-1	-1	-1
67	-1	700	413	244	352	0	-1	-1	-1
67	-1	1219	410	272	480	0	-1	-1	-1
67	-1	1495	414	194	434	0	-1	-1	-1
67	-1	875	139	252	420	0	-1	-1	-1
68	-1	360	255	319	549	0	-1	-1	-1
68	-1	699	412	244	352	0	-1	-1	-1
68	-1	1220	410	272	480	0	-1	-1	-1
68	-1	1496	414	194	434	0	-1	-1	-1
68	-1	867	138	252	420	0	-1	-1	-1
69	-1	339	268	319	549	0	-1	-1	-1
69	-1	697	413	244	352	0	-1	-1	-1
69	-1	1222	414	272	480	0	-1	-1	-1
69	-1	1496	415	194	434	0	-1	-1	-1
69	-1	877	159	255	373	0	-1	-1	-1
70	-1	330	270	319	549	0	-1	-1	-1
70	-1	694	412	244	352	0	-1	-1	-1
70	-1	1221	415	272	480	0	-1	-1	-1
70	-1	1497	415	194	434	0	-1	-1	-1
70	-1	862	163	228	367	0	-1	-1	-1
71	-1	322	276	319	549	0	-1	-1	-1
71	-1	694	412	244	352	0	-1	-1	-1
71	-1	1223	413	272	480	0	-1	-1	-1
71	-1	1497	414	194	434	0	-1	-1	-1
71	-1	852	161	228	367	0	-1	-1	-1
72	-1	314	284	319	549	0	-1	-1	-1
72	-1	693	414	244	352	0	-1	-1	-1
72	-1	1223	414	272	480	0	-1	-1	-1
72	-1	1497	413	194	434	0	-1	-1	-1
72	-1	857	175	228	367	0	-1	-1	-1
73	-1	308	289	319	549	0	-1	-1	-1
73	-1	693	412	244	352	0	-1	-1	-1
73	-1	1224	413	272	480	0	-1	-1	-1
73	-1	1496	411	194	434	0	-1	-1	-1
73	-1	836	163	228	367	0	-1	-1	-1
74	-1	301	294	319	549	0	-1	-1	-1
74	-1	695	412	244	352	0	-1	-1	-1
74	-1	1223	414	272	480	0	-1	-1	-1
74	-1	1496	410	194	434	0	-1	-1	-1
74	-1	813	161	228	367	0	-1	-1	-1
75	-1	296	302	319	549	0	-1	-1	-1
75	-1	695	411	244	352	0	-1	-1	-1
75	-1	1225	413	272	480	0	-1	-1	-1
75	-1	1497	412	194	434	0	-1	-1	-1
75	-1	804	158	228	367	0	-1	-1	-1
76	-1	290	301	319	549	0	-1	-1	-1
76	-1	695	410	244	352	0	-1	-1	-1
76	-1	1225	413	272	480	0	-1	-1	-1
76	-1	1497	412	194	434	0	-1	-1	-1
76	-1	789	160	228	367	0	-1	-1	-1
77	-1	287	281	319	549	0	-1	-1	-1
77	-1	694	411	244	352	0	-1	-1	-1
77	-1	1225	413	272	480	0	-1	-1	-1
77	-1	1497	410	194	434	0	-1	-1	-1
77	-1	794	175	228	367	0	-1	-1	-1
78	-1	269	297	319	549	0	-1	-1	-1
78	-1	692	411	244	352	0	-1	-1	-1
78	-1	1225	413	272	480	0	-1	-1	-1
78	-1	1498	407	194	434	0	-1	-1	-1
78	-1	761	141	266	384	0	-1	-1	-1
79	-1	261	296	319	549	0	-1	-1	-1
79	-1	690	413	244	352	0	-1	-1	-1
79	-1	1226	412	272	480	0	-1	-1	-1
79	-1	1498	406	194	434	0	-1	-1	-1
79	-1	749	148	266	384	0	-1	-1	-1
80	-1	257	297	319	549	0	-1	-1	-1
80	-1	691	415	244	352	0	-1	-1	-1
80	-1	1226	413	272	480	0	-1	-1	-1
80	-1	1500	406	194	434	0	-1	-1	-1
80	-1	730	155	266	384	0	-1	-1	-1
81	-1	255	299	319	549	0	-1	-1	-1
81	-1	691	416	244	352	0	-1	-1	-1
81	-1	1225	413	272	480	0	-1	-1	-1
81	-1	1500	409	194	434	0	-1	-1	-1
81	-1	698	132	298	391	0	-1	-1	-1
82	-1	251	301	319	549	0	-1	-1	-1
82	-1	692	420	244	352	0	-1	-1	-1
82	-1	1227	413	272	480	0	-1	-1	-1
82	-1	1501	409	194	434	0	-1	-1	-1
82	-1	710	150	266	391	0	-1	-1	-1
83	-1	248	301	319	549	0	-1	-1	-1
83	-1	690	422	244	352	0	-1	-1	-1
83	-1	1227	414	272	480	0	-1	-1	-1
83	-1	1502	407	194	434	0	-1	-1	-1
83	-1	679	143	258	376	0	-1	-1	-1
84	-1	240	314	319	549	0	-1	-1	-1
84	-1	686	421	244	352	0	-1	-1	-1
84	-1	1227	420	272	480	0	-1	-1	-1
84	-1	1504	404	194	434	0	-1	-1	-1
84	-1	660	134	258	376	0	-1	-1	-1
85	-1	238	313	319	549	0	-1	-1	-1
85	-1	681	422	244	352	0	-1	-1	-1
85	-1	1227	420	272	480	0	-1	-1	-1
85	-1	1504	404	194	434	0	-1	-1	-1
85	-1	623	130	259	391	0	-1	-1	-1
86	-1	234	280	322	582	0	-1	-1	-1
86	-1	679	422	244	352	0	-1	-1	-1
86	-1	1227	419	272	480	0	-1	-1	-1
86	-1	1504	404	194	434	0	-1	-1	-1
86	-1	611	131	259	391	0	-1	-1	-1
87	-1	229	283	322	582	0	-1	-1	-1
87	-1	676	421	244	352	0	-1	-1	-1
87	-1	1226	418	272	480	0	-1	-1	-1
87	-1	1506	405	194	434	0	-1	-1	-1
87	-1	606	137	259	391	0	-1	-1	-1
88	-1	227	284	322	582	0	-1	-1	-1
88	-1	678	423	244	352	0	-1	-1	-1
88	-1	1226	418	272	480	0	-1	-1	-1
88	-1	1505	405	194	434	0	-1	-1	-1
88	-1	577	130	259	391	0	-1	-1	-1
89	-1	225	281	322	582	0	-1	-1	-1
89	-1	679	423	244	352	0	-1	-1	-1
89	-1	1226	420	272	480	0	-1	-1	-1
89	-1	1506	404	194	434	0	-1	-1	-1
89	-1	585	136	259	391	0	-1	-1	-1
90	-1	223	280	322	582	0	-1	-1	-1
90	-1	677	422	244	352	0	-1	-1	-1
90	-1	1226	419	272	480	0	-1	-1	-1
90	-1	1505	403	194	434	0	-1	-1	-1
90	-1	567	138	266	404	0	-1	-1	-1
91	-1	231	278	322	582	0	-1	-1	-1
91	-1	678	421	244	352	0	-1	-1	-1
91	-1	1226	419	272	480	0	-1	-1	-1
91	-1	1506	403	194	434	0	-1	-1	-1
91	-1	531	139	266	404	0	-1	-1	-1
92	-1	232	275	322	582	0	-1	-1	-1
92	-1	678	421	244	352	0	-1	-1	-1
92	-1	1226	419	272	480	0	-1	-1	-1
92	-1	1507	405	194	434	0	-1	-1	-1
92	-1	498	132	266	404	0	-1	-1	-1
93	-1	231	274	322	582	0	-1	-1	-1
93	-1	679	422	244	352	0	-1	-1	-1
93	-1	1226	419	272	480	0	-1	-1	-1
93	-1	1507	405	194	434	0	-1	-1	-1
93	-1	483	134	266	404	0	-1	-1	-1
94	-1	227	271	322	582	0	-1	-1	-1
94	-1	679	422	244	352	0	-1	-1	-1
94	-1	1225	419	272	480	0	-1	-1	-1
94	-1	1507	406	194	434	0	-1	-1	-1
94	-1	489	126	266	404	0	-1	-1	-1
95	-1	223	269	322	582	0	-1	-1	-1
95	-1	680	422	244	352	0	-1	-1	-1
95	-1	1226	420	272	480	0	-1	-1	-1
95	-1	1506	409	194	434	0	-1	-1	-1
95	-1	467	137	266	404	0	-1	-1	-1
96	-1	223	269	322	582	0	-1	-1	-1
96	-1	680	422	244	352	0	-1	-1	-1
96	-1	1227	422	272	480	0	-1	-1	-1
96	-1	1507	410	194	434	0	-1	-1	-1
96	-1	449	131	266	404	0	-1	-1	-1
97	-1	223	269	322	582	0	-1	-1	-1
97	-1	681	422	244	352	0	-1	-1	-1
97	-1	1225	422	272	480	0	-1	-1	-1
97	-1	1508	410	194	434	0	-1	-1	-1
97	-1	441	134	266	404	0	-1	-1	-1
98	-1	223	270	322	582	0	-1	-1	-1
98	-1	684	422	244	352	0	-1	-1	-1
98	-1	1225	421	272	480	0	-1	-1	-1
98	-1	1508	411	194	434	0	-1	-1	-1
98	-1	430	136	251	388	0	-1	-1	-1
99	-1	224	269	322	582	0	-1	-1	-1
99	-1	689	423	244	352	0	-1	-1	-1
99	-1	1225	423	272	480	0	-1	-1	-1
99	-1	1509	411	194	434	0	-1	-1	-1
99	-1	389	137	251	388	0	-1	-1	-1
100	-1	226	269	322	582	0	-1	-1	-1
100	-1	693	408	268	390	0	-1	-1	-1
100	-1	1225	421	272	480	0	-1	-1	-1
100	-1	1508	411	194	434	0	-1	-1	-1
100	-1	378	133	251	388	0	-1	-1	-1
101	-1	191	309	494	766	0	-1	-1	-1
101	-1	1056	84	373	557	0	-1	-1	-1
101	-1	1202	473	388	593	0	-1	-1	-1
102	-1	193	314	494	766	0	-1	-1	-1
102	-1	1049	110	373	557	0	-1	-1	-1
102	-1	1211	486	388	593	0	-1	-1	-1
103	-1	201	313	494	766	0	-1	-1	-1
103	-1	1033	111	359	584	0	-1	-1	-1
103	-1	1215	487	388	593	0	-1	-1	-1
104	-1	208	314	494	766	0	-1	-1	-1
104	-1	994	111	375	604	0	-1	-1	-1
104	-1	1221	486	388	593	0	-1	-1	-1
105	-1	214	314	494	766	0	-1	-1	-1
105	-1	975	100	375	629	0	-1	-1	-1
105	-1	1223	487	388	593	0	-1	-1	-1
106	-1	221	314	494	766	0	-1	-1	-1
106	-1	964	117	343	653	0	-1	-1	-1
106	-1	1228	486	388	593	0	-1	-1	-1
107	-1	228	313	494	766	0	-1	-1	-1
107	-1	947	110	343	673	0	-1	-1	-1
107	-1	1233	486	388	593	0	-1	-1	-1
108	-1	235	313	494	766	0	-1	-1	-1
108	-1	950	119	316	703	0	-1	-1	-1
108	-1	1240	486	388	593	0	-1	-1	-1
109	-1	243	313	494	766	0	-1	-1	-1
109	-1	878	92	373	735	0	-1	-1	-1
109	-1	1247	487	388	593	0	-1	-1	-1
110	-1	253	314	494	766	0	-1	-1	-1
110	-1	864	103	373	735	0	-1	-1	-1
110	-1	1251	487	388	593	0	-1	-1	-1
111	-1	259	313	494	766	0	-1	-1	-1
111	-1	862	98	373	735	0	-1	-1	-1
111	-1	1247	456	407	623	0	-1	-1	-1
112	-1	264	313	494	766	0	-1	-1	-1
112	-1	833	103	388	738	0	-1	-1	-1
112	-1	1254	456	407	623	0	-1	-1	-1
113	-1	265	313	494	766	0	-1	-1	-1
113	-1	798	97	396	747	0	-1	-1	-1
113	-1	1261	456	407	623	0	-1	-1	-1
114	-1	266	314	494	766	0	-1	-1	-1
114	-1	810	111	396	747	0	-1	-1	-1
114	-1	1263	457	407	623	0	-1	-1	-1
115	-1	266	313	494	766	0	-1	-1	-1
115	-1	787	83	380	747	0	-1	-1	-1
115	-1	1265	456	407	623	0	-1	-1	-1
116	-1	264	314	494	766	0	-1	-1	-1
116	-1	771	88	380	747	0	-1	-1	-1
116	-1	1266	456	407	623	0	-1	-1	-1
117	-1	264	313	494	766	0	-1	-1	-1
117	-1	759	91	372	747	0	-1	-1	-1
117	-1	1267	457	407	623	0	-1	-1	-1
118	-1	265	314	494	766	0	-1	-1	-1
118	-1	745	88	372	747	0	-1	-1	-1
118	-1	1270	457	407	623	0	-1	-1	-1
119	-1	268	314	494	766	0	-1	-1	-1
119	-1	721	76	395	762	0	-1	-1	-1
119	-1	1273	457	407	623	0	-1	-1	-1
120	-1	269	313	494	766	0	-1	-1	-1
120	-1	701	101	395	762	0	-1	-1	-1
120	-1	1275	456	407	623	0	-1	-1	-1
121	-1	266	314	494	766	0	-1	-1	-1
121	-1	691	77	395	762	0	-1	-1	-1
121	-1	1275	457	407	623	0	-1	-1	-1
122	-1	265	314	494	766	0	-1	-1	-1
122	-1	671	87	394	735	0	-1	-1	-1
122	-1	1275	456	407	623	0	-1	-1	-1
123	-1	264	313	494	766	0	-1	-1	-1
123	-1	668	90	394	772	0	-1	-1	-1
123	-1	1275	457	407	623	0	-1	-1	-1
124	-1	263	313	494	766	0	-1	-1	-1
124	-1	657	83	394	772	0	-1	-1	-1
